Time,Mode,MainV,MPPTV,TargetV,Error,Current,Power,PWM
2025-12-29T23:40:23.803Z,m,0.78,3.76,4,6,255,0.96,211
2025-12-29T23:40:23.803Z,m,0.78,3.76,4,6,255,0.96,211
2025-12-29T23:40:24.447Z,m,0.83,3.76,4,6,284,1.07,211
2025-12-29T23:40:24.447Z,m,0.83,3.76,4,6,284,1.07,211
2025-12-29T23:40:25.091Z,m,0.9,3.76,4,6,258,0.97,211
2025-12-29T23:40:25.091Z,m,0.9,3.76,4,6,258,0.97,211
2025-12-29T23:40:25.735Z,m,0.98,3.76,4,6,288,1.08,211
2025-12-29T23:40:25.735Z,m,0.98,3.76,4,6,288,1.08,211
2025-12-29T23:40:26.379Z,m,1.05,3.76,4,6,258,0.97,211
2025-12-29T23:40:26.379Z,m,1.05,3.76,4,6,258,0.97,211
2025-12-29T23:40:27.023Z,m,0,3.76,4,6,261,0.98,211
2025-12-29T23:40:27.023Z,m,0,3.76,4,6,261,0.98,211
2025-12-29T23:40:27.667Z,m,0.12,3.76,4,6,273,1.03,211
2025-12-29T23:40:27.667Z,m,0.12,3.76,4,6,273,1.03,211
2025-12-29T23:40:28.311Z,m,0.68,3.76,4,6,267,1,211
2025-12-29T23:40:28.311Z,m,0.68,3.76,4,6,267,1,211
2025-12-29T23:40:28.955Z,m,0.68,3.76,4,6,278,1.05,211
2025-12-29T23:40:28.966Z,m,0.68,3.76,4,6,278,1.05,211
2025-12-29T23:40:29.599Z,m,0.71,3.76,4,6,258,0.97,211
2025-12-29T23:40:29.599Z,m,0.71,3.76,4,6,258,0.97,211
2025-12-29T23:40:30.243Z,m,0.71,3.76,4,6,265,1,211
2025-12-29T23:40:30.243Z,m,0.71,3.76,4,6,265,1,211
2025-12-29T23:40:30.887Z,m,0.73,3.76,4,6,296,1.11,211
2025-12-29T23:40:30.887Z,m,0.73,3.76,4,6,296,1.11,211
2025-12-29T23:40:31.531Z,m,0.76,3.76,4,6,286,1.08,211
2025-12-29T23:40:31.532Z,m,0.76,3.76,4,6,286,1.08,211
2025-12-29T23:40:32.175Z,m,0.81,3.76,4,6,289,1.09,211
2025-12-29T23:40:32.175Z,m,0.81,3.76,4,6,289,1.09,211
2025-12-29T23:40:32.819Z,m,0.86,3.76,4,6,256,0.96,211
2025-12-29T23:40:32.819Z,m,0.86,3.76,4,6,256,0.96,211
2025-12-29T23:40:33.463Z,m,0.9,3.76,4,6,255,0.96,211
2025-12-29T23:40:33.463Z,m,0.9,3.76,4,6,255,0.96,211
2025-12-29T23:40:34.107Z,m,1,3.76,4,6,258,0.97,211
2025-12-29T23:40:34.107Z,m,1,3.76,4,6,258,0.97,211
2025-12-29T23:40:34.751Z,m,1.1,3.76,4,6,275,1.03,211
2025-12-29T23:40:34.751Z,m,1.1,3.76,4,6,275,1.03,211
2025-12-29T23:40:35.395Z,m,0.1,3.76,4,6,259,0.97,211
2025-12-29T23:40:35.395Z,m,0.1,3.76,4,6,259,0.97,211
2025-12-29T23:40:36.039Z,m,0.1,3.76,4,6,295,1.11,211
2025-12-29T23:40:36.040Z,m,0.1,3.76,4,6,295,1.11,211
2025-12-29T23:40:36.684Z,m,0.68,3.76,4,6,290,1.09,211
2025-12-29T23:40:36.684Z,m,0.68,3.76,4,6,290,1.09,211
2025-12-29T23:40:37.328Z,m,0.68,3.76,4,6,284,1.07,211
2025-12-29T23:40:37.328Z,m,0.68,3.76,4,6,284,1.07,211
2025-12-29T23:40:37.972Z,m,0.71,3.76,4,6,260,0.98,211
2025-12-29T23:40:37.972Z,m,0.71,3.76,4,6,260,0.98,211
2025-12-29T23:40:38.616Z,m,0.71,3.76,4,6,265,1,211
2025-12-29T23:40:38.615Z,m,0.71,3.76,4,6,265,1,211
2025-12-29T23:40:39.260Z,m,0.73,3.76,4,6,279,1.05,211
2025-12-29T23:40:39.260Z,m,0.73,3.76,4,6,279,1.05,211
2025-12-29T23:40:39.904Z,m,0.76,3.76,4,6,289,1.09,211
2025-12-29T23:40:39.904Z,m,0.76,3.76,4,6,289,1.09,211
2025-12-29T23:40:40.548Z,m,0.78,3.76,4,6,250,0.94,211
2025-12-29T23:40:40.548Z,m,0.78,3.76,4,6,250,0.94,211
2025-12-29T23:40:41.192Z,m,0.83,3.76,4,6,258,0.97,211
2025-12-29T23:40:41.192Z,m,0.83,3.76,4,6,258,0.97,211
2025-12-29T23:40:41.836Z,m,0.9,3.76,4,6,279,1.05,211
2025-12-29T23:40:41.836Z,m,0.9,3.76,4,6,279,1.05,211
2025-12-29T23:40:42.480Z,m,0.98,3.76,4,6,293,1.1,211
2025-12-29T23:40:42.480Z,m,0.98,3.76,4,6,293,1.1,211
2025-12-29T23:40:43.124Z,m,1.08,3.76,4,6,292,1.1,211
2025-12-29T23:40:43.124Z,m,1.08,3.76,4,6,292,1.1,211
2025-12-29T23:40:43.768Z,m,0,3.76,4,6,291,1.09,211
2025-12-29T23:40:43.768Z,m,0,3.76,4,6,291,1.09,211
2025-12-29T23:40:44.412Z,m,0.12,3.76,4,6,262,0.99,211
2025-12-29T23:40:44.412Z,m,0.12,3.76,4,6,262,0.99,211
2025-12-29T23:40:45.056Z,m,0.68,3.76,4,6,295,1.11,211
2025-12-29T23:40:45.056Z,m,0.68,3.76,4,6,295,1.11,211
2025-12-29T23:40:45.700Z,m,0.68,3.76,4,6,277,1.04,211
2025-12-29T23:40:45.700Z,m,0.68,3.76,4,6,277,1.04,211
2025-12-29T23:40:46.344Z,m,0.71,3.76,4,6,264,0.99,211
2025-12-29T23:40:46.344Z,m,0.71,3.76,4,6,264,0.99,211
2025-12-29T23:40:46.988Z,m,0.71,3.76,4,6,298,1.12,211
2025-12-29T23:40:46.988Z,m,0.71,3.76,4,6,298,1.12,211
2025-12-29T23:40:47.632Z,m,0.73,3.76,4,6,264,0.99,211
2025-12-29T23:40:47.632Z,m,0.73,3.76,4,6,264,0.99,211
2025-12-29T23:40:48.277Z,m,0.76,3.76,4,6,287,1.08,211
2025-12-29T23:40:48.276Z,m,0.76,3.76,4,6,287,1.08,211
2025-12-29T23:40:48.920Z,m,0.81,3.76,4,6,283,1.06,211
2025-12-29T23:40:48.920Z,m,0.81,3.76,4,6,283,1.06,211
2025-12-29T23:40:49.564Z,m,0.86,3.76,4,6,297,1.12,211
2025-12-29T23:40:49.565Z,m,0.86,3.76,4,6,297,1.12,211
2025-12-29T23:40:50.208Z,m,0.93,3.76,4,6,276,1.04,211
2025-12-29T23:40:50.209Z,m,0.93,3.76,4,6,276,1.04,211
2025-12-29T23:40:50.852Z,m,1,3.76,4,6,275,1.03,211
2025-12-29T23:40:50.852Z,m,1,3.76,4,6,275,1.03,211
2025-12-29T23:40:51.496Z,m,1.1,3.76,4,6,256,0.96,211
2025-12-29T23:40:51.496Z,m,1.1,3.76,4,6,256,0.96,211
2025-12-29T23:40:52.141Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:40:52.141Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:40:52.784Z,m,0.1,3.76,4,6,288,1.08,211
2025-12-29T23:40:52.785Z,m,0.1,3.76,4,6,288,1.08,211
2025-12-29T23:40:53.428Z,m,0.68,3.76,4,6,268,1.01,211
2025-12-29T23:40:53.428Z,m,0.68,3.76,4,6,268,1.01,211
2025-12-29T23:40:54.072Z,m,0.68,3.76,4,6,293,1.1,211
2025-12-29T23:40:54.073Z,m,0.68,3.76,4,6,293,1.1,211
2025-12-29T23:40:54.716Z,m,0.68,3.76,4,6,256,0.96,211
2025-12-29T23:40:54.716Z,m,0.68,3.76,4,6,256,0.96,211
2025-12-29T23:40:55.360Z,m,0.71,3.76,4,6,285,1.07,211
2025-12-29T23:40:55.360Z,m,0.71,3.76,4,6,285,1.07,211
2025-12-29T23:40:56.004Z,m,0.73,3.76,4,6,297,1.12,211
2025-12-29T23:40:56.005Z,m,0.73,3.76,4,6,297,1.12,211
2025-12-29T23:40:56.648Z,m,0.76,3.76,4,6,274,1.03,211
2025-12-29T23:40:56.649Z,m,0.76,3.76,4,6,274,1.03,211
2025-12-29T23:40:57.292Z,m,0.81,3.76,4,6,298,1.12,211
2025-12-29T23:40:57.292Z,m,0.81,3.76,4,6,298,1.12,211
2025-12-29T23:40:57.936Z,m,0.86,3.76,4,6,279,1.05,211
2025-12-29T23:40:57.937Z,m,0.86,3.76,4,6,279,1.05,211
2025-12-29T23:40:58.580Z,m,0.93,3.76,4,6,267,1,211
2025-12-29T23:40:58.580Z,m,0.93,3.76,4,6,267,1,211
2025-12-29T23:40:59.225Z,m,1.03,3.76,4,6,254,0.96,211
2025-12-29T23:40:59.225Z,m,1.03,3.76,4,6,254,0.96,211
2025-12-29T23:40:59.868Z,m,0,3.76,4,6,277,1.04,211
2025-12-29T23:40:59.868Z,m,0,3.76,4,6,277,1.04,211
2025-12-29T23:41:00.513Z,m,0.12,3.76,4,6,253,0.95,211
2025-12-29T23:41:00.513Z,m,0.12,3.76,4,6,253,0.95,211
2025-12-29T23:41:01.157Z,m,0.68,3.76,4,6,276,1.04,211
2025-12-29T23:41:01.156Z,m,0.68,3.76,4,6,276,1.04,211
2025-12-29T23:41:01.800Z,m,0.68,3.76,4,6,285,1.07,211
2025-12-29T23:41:01.801Z,m,0.68,3.76,4,6,285,1.07,211
2025-12-29T23:41:02.444Z,m,0.68,3.76,4,6,279,1.05,211
2025-12-29T23:41:02.445Z,m,0.68,3.76,4,6,279,1.05,211
2025-12-29T23:41:03.089Z,m,0.71,3.76,4,6,282,1.06,211
2025-12-29T23:41:03.089Z,m,0.71,3.76,4,6,282,1.06,211
2025-12-29T23:41:03.733Z,m,0.71,3.76,4,6,261,0.98,211
2025-12-29T23:41:03.733Z,m,0.71,3.76,4,6,261,0.98,211
2025-12-29T23:41:04.377Z,m,0.73,3.76,4,6,282,1.06,211
2025-12-29T23:41:04.377Z,m,0.73,3.76,4,6,282,1.06,211
2025-12-29T23:41:05.021Z,m,0.78,3.76,4,6,287,1.08,211
2025-12-29T23:41:05.021Z,m,0.78,3.76,4,6,287,1.08,211
2025-12-29T23:41:05.665Z,m,0.83,3.76,4,6,267,1,211
2025-12-29T23:41:05.665Z,m,0.83,3.76,4,6,267,1,211
2025-12-29T23:41:06.309Z,m,0.88,3.76,4,6,262,0.99,211
2025-12-29T23:41:06.309Z,m,0.88,3.76,4,6,262,0.99,211
2025-12-29T23:41:06.953Z,m,0.95,3.76,4,6,296,1.11,211
2025-12-29T23:41:06.953Z,m,0.95,3.76,4,6,296,1.11,211
2025-12-29T23:41:07.597Z,m,1.05,3.76,4,6,290,1.09,211
2025-12-29T23:41:07.597Z,m,1.05,3.76,4,6,290,1.09,211
2025-12-29T23:41:08.241Z,m,0,3.76,4,6,273,1.03,211
2025-12-29T23:41:08.241Z,m,0,3.76,4,6,273,1.03,211
2025-12-29T23:41:08.885Z,m,0.12,3.76,4,6,275,1.03,211
2025-12-29T23:41:08.885Z,m,0.12,3.76,4,6,275,1.03,211
2025-12-29T23:41:09.530Z,m,0.68,3.76,4,6,285,1.07,211
2025-12-29T23:41:09.529Z,m,0.68,3.76,4,6,285,1.07,211
2025-12-29T23:41:10.173Z,m,0.68,3.76,4,6,250,0.94,211
2025-12-29T23:41:10.173Z,m,0.68,3.76,4,6,250,0.94,211
2025-12-29T23:41:10.817Z,m,0.71,3.76,4,6,275,1.03,211
2025-12-29T23:41:10.817Z,m,0.71,3.76,4,6,275,1.03,211
2025-12-29T23:41:11.461Z,m,0.71,3.76,4,6,276,1.04,211
2025-12-29T23:41:11.461Z,m,0.71,3.76,4,6,276,1.04,211
2025-12-29T23:41:12.105Z,m,0.73,3.76,4,6,293,1.1,211
2025-12-29T23:41:12.105Z,m,0.73,3.76,4,6,293,1.1,211
2025-12-29T23:41:12.749Z,m,0.76,3.76,4,6,293,1.1,211
2025-12-29T23:41:12.749Z,m,0.76,3.76,4,6,293,1.1,211
2025-12-29T23:41:13.393Z,m,0.78,3.76,4,6,287,1.08,211
2025-12-29T23:41:13.393Z,m,0.78,3.76,4,6,287,1.08,211
2025-12-29T23:41:14.037Z,m,0.83,3.76,4,6,298,1.12,211
2025-12-29T23:41:14.037Z,m,0.83,3.76,4,6,298,1.12,211
2025-12-29T23:41:14.681Z,m,0.9,3.76,4,6,289,1.09,211
2025-12-29T23:41:14.681Z,m,0.9,3.76,4,6,289,1.09,211
2025-12-29T23:41:15.325Z,m,0.95,3.76,4,6,297,1.12,211
2025-12-29T23:41:15.325Z,m,0.95,3.76,4,6,297,1.12,211
2025-12-29T23:41:15.969Z,m,1.05,3.76,4,6,291,1.09,211
2025-12-29T23:41:15.969Z,m,1.05,3.76,4,6,291,1.09,211
2025-12-29T23:41:16.613Z,m,0,3.76,4,6,266,1,211
2025-12-29T23:41:16.613Z,m,0,3.76,4,6,266,1,211
2025-12-29T23:41:17.257Z,m,0.12,3.76,4,6,278,1.05,211
2025-12-29T23:41:17.257Z,m,0.12,3.76,4,6,278,1.05,211
2025-12-29T23:41:17.901Z,m,0.68,3.76,4,6,264,0.99,211
2025-12-29T23:41:17.901Z,m,0.68,3.76,4,6,264,0.99,211
2025-12-29T23:41:18.545Z,m,0.68,3.76,4,6,292,1.1,211
2025-12-29T23:41:18.545Z,m,0.68,3.76,4,6,292,1.1,211
2025-12-29T23:41:19.190Z,m,0.71,3.76,4,6,251,0.94,211
2025-12-29T23:41:19.189Z,m,0.71,3.76,4,6,251,0.94,211
2025-12-29T23:41:19.833Z,m,0.71,3.76,4,6,260,0.98,211
2025-12-29T23:41:19.833Z,m,0.71,3.76,4,6,260,0.98,211
2025-12-29T23:41:20.477Z,m,0.73,3.76,4,6,256,0.96,211
2025-12-29T23:41:20.477Z,m,0.73,3.76,4,6,256,0.96,211
2025-12-29T23:41:21.121Z,m,0.76,3.76,4,6,293,1.1,211
2025-12-29T23:41:21.122Z,m,0.76,3.76,4,6,293,1.1,211
2025-12-29T23:41:21.765Z,m,0.78,3.76,4,6,267,1,211
2025-12-29T23:41:21.765Z,m,0.78,3.76,4,6,267,1,211
2025-12-29T23:41:22.409Z,m,0.83,3.76,4,6,261,0.98,211
2025-12-29T23:41:22.409Z,m,0.83,3.76,4,6,261,0.98,211
2025-12-29T23:41:23.054Z,m,0.9,3.76,4,6,262,0.99,211
2025-12-29T23:41:23.053Z,m,0.9,3.76,4,6,262,0.99,211
2025-12-29T23:41:23.697Z,m,0.98,3.76,4,6,296,1.11,211
2025-12-29T23:41:23.697Z,m,0.98,3.76,4,6,296,1.11,211
2025-12-29T23:41:24.341Z,m,1.08,3.76,4,6,291,1.09,211
2025-12-29T23:41:24.341Z,m,1.08,3.76,4,6,291,1.09,211
2025-12-29T23:41:24.985Z,m,0,3.76,4,6,279,1.05,211
2025-12-29T23:41:24.985Z,m,0,3.76,4,6,279,1.05,211
2025-12-29T23:41:25.644Z,m,0.12,3.76,4,6,294,1.11,211
2025-12-29T23:41:25.644Z,m,0.12,3.76,4,6,294,1.11,211
2025-12-29T23:41:26.273Z,m,0.68,3.76,4,6,255,0.96,211
2025-12-29T23:41:26.273Z,m,0.68,3.76,4,6,255,0.96,211
2025-12-29T23:41:26.917Z,m,0.68,3.76,4,6,296,1.11,211
2025-12-29T23:41:26.917Z,m,0.68,3.76,4,6,296,1.11,211
2025-12-29T23:41:27.561Z,m,0.71,3.76,4,6,268,1.01,211
2025-12-29T23:41:27.561Z,m,0.71,3.76,4,6,268,1.01,211
2025-12-29T23:41:28.206Z,m,0.71,3.76,4,6,275,1.03,211
2025-12-29T23:41:28.205Z,m,0.71,3.76,4,6,275,1.03,211
2025-12-29T23:41:28.850Z,m,0.73,3.76,4,6,256,0.96,211
2025-12-29T23:41:28.851Z,m,0.73,3.76,4,6,256,0.96,211
2025-12-29T23:41:29.493Z,m,0.78,3.76,4,6,299,1.12,211
2025-12-29T23:41:29.494Z,m,0.78,3.76,4,6,299,1.12,211
2025-12-29T23:41:30.137Z,m,0.81,3.76,4,6,287,1.08,211
2025-12-29T23:41:30.137Z,m,0.81,3.76,4,6,287,1.08,211
2025-12-29T23:41:30.781Z,m,0.86,3.76,4,6,292,1.1,211
2025-12-29T23:41:30.782Z,m,0.86,3.76,4,6,292,1.1,211
2025-12-29T23:41:31.426Z,m,0.93,3.76,4,6,281,1.06,211
2025-12-29T23:41:31.425Z,m,0.93,3.76,4,6,281,1.06,211
2025-12-29T23:41:32.069Z,m,1.03,3.76,4,6,287,1.08,211
2025-12-29T23:41:32.069Z,m,1.03,3.76,4,6,287,1.08,211
2025-12-29T23:41:32.714Z,m,0,3.76,4,6,298,1.12,211
2025-12-29T23:41:32.713Z,m,0,3.76,4,6,298,1.12,211
2025-12-29T23:41:33.357Z,m,0.12,3.76,4,6,283,1.06,211
2025-12-29T23:41:33.358Z,m,0.12,3.76,4,6,283,1.06,211
2025-12-29T23:41:34.002Z,m,0.68,3.76,4,6,285,1.07,211
2025-12-29T23:41:34.002Z,m,0.68,3.76,4,6,285,1.07,211
2025-12-29T23:41:34.645Z,m,0.68,3.76,4,6,294,1.11,211
2025-12-29T23:41:34.646Z,m,0.68,3.76,4,6,294,1.11,211
2025-12-29T23:41:35.289Z,m,0.68,3.76,4,6,275,1.03,211
2025-12-29T23:41:35.290Z,m,0.68,3.76,4,6,275,1.03,211
2025-12-29T23:41:35.933Z,m,0.71,3.76,4,6,287,1.08,211
2025-12-29T23:41:35.934Z,m,0.71,3.76,4,6,287,1.08,211
2025-12-29T23:41:36.578Z,m,0.73,3.76,4,6,289,1.09,211
2025-12-29T23:41:36.578Z,m,0.73,3.76,4,6,289,1.09,211
2025-12-29T23:41:37.221Z,m,0.73,3.76,4,6,276,1.04,211
2025-12-29T23:41:37.222Z,m,0.73,3.76,4,6,276,1.04,211
2025-12-29T23:41:37.866Z,m,0.76,3.76,4,6,298,1.12,211
2025-12-29T23:41:37.866Z,m,0.76,3.76,4,6,298,1.12,211
2025-12-29T23:41:38.510Z,m,0.83,3.76,4,6,293,1.1,211
2025-12-29T23:41:38.510Z,m,0.83,3.76,4,6,293,1.1,211
2025-12-29T23:41:39.154Z,m,0.86,3.76,4,6,270,1.02,211
2025-12-29T23:41:39.154Z,m,0.86,3.76,4,6,270,1.02,211
2025-12-29T23:41:39.798Z,m,0.95,3.76,4,6,282,1.06,211
2025-12-29T23:41:39.798Z,m,0.95,3.76,4,6,282,1.06,211
2025-12-29T23:41:40.442Z,m,1.03,3.76,4,6,262,0.99,211
2025-12-29T23:41:40.442Z,m,1.03,3.76,4,6,262,0.99,211
2025-12-29T23:41:41.086Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:41:41.086Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:41:41.730Z,m,0.12,3.76,4,6,278,1.05,211
2025-12-29T23:41:41.730Z,m,0.12,3.76,4,6,278,1.05,211
2025-12-29T23:41:42.374Z,m,0.68,3.76,4,6,252,0.95,211
2025-12-29T23:41:42.374Z,m,0.68,3.76,4,6,252,0.95,211
2025-12-29T23:41:43.018Z,m,0.68,3.76,4,6,281,1.06,211
2025-12-29T23:41:43.018Z,m,0.68,3.76,4,6,281,1.06,211
2025-12-29T23:41:43.662Z,m,0.71,3.76,4,6,257,0.97,211
2025-12-29T23:41:43.662Z,m,0.71,3.76,4,6,257,0.97,211
2025-12-29T23:41:44.306Z,m,0.71,3.76,4,6,262,0.99,211
2025-12-29T23:41:44.306Z,m,0.71,3.76,4,6,262,0.99,211
2025-12-29T23:41:44.950Z,m,0.73,3.76,4,6,252,0.95,211
2025-12-29T23:41:44.950Z,m,0.73,3.76,4,6,252,0.95,211
2025-12-29T23:41:45.594Z,m,0.73,3.76,4,6,292,1.1,211
2025-12-29T23:41:45.594Z,m,0.73,3.76,4,6,292,1.1,211
2025-12-29T23:41:46.238Z,m,0.78,3.76,4,6,290,1.09,211
2025-12-29T23:41:46.238Z,m,0.78,3.76,4,6,290,1.09,211
2025-12-29T23:41:46.882Z,m,0.83,3.76,4,6,273,1.03,211
2025-12-29T23:41:46.882Z,m,0.83,3.76,4,6,273,1.03,211
2025-12-29T23:41:47.526Z,m,0.88,3.76,4,6,269,1.01,211
2025-12-29T23:41:47.527Z,m,0.88,3.76,4,6,269,1.01,211
2025-12-29T23:41:48.171Z,m,0.95,3.76,4,6,286,1.08,211
2025-12-29T23:41:48.170Z,m,0.95,3.76,4,6,286,1.08,211
2025-12-29T23:41:48.815Z,m,1.05,3.76,4,6,250,0.94,211
2025-12-29T23:41:48.814Z,m,1.05,3.76,4,6,250,0.94,211
2025-12-29T23:41:49.458Z,m,0,3.76,4,6,270,1.02,211
2025-12-29T23:41:49.459Z,m,0,3.76,4,6,270,1.02,211
2025-12-29T23:41:50.162Z,m,0.12,3.76,4,6,251,0.94,211
2025-12-29T23:41:50.163Z,m,0.12,3.76,4,6,251,0.94,211
2025-12-29T23:41:50.746Z,m,0.68,3.76,4,6,265,1,211
2025-12-29T23:41:50.746Z,m,0.68,3.76,4,6,265,1,211
2025-12-29T23:41:51.390Z,m,0.68,3.76,4,6,265,1,211
2025-12-29T23:41:51.391Z,m,0.68,3.76,4,6,265,1,211
2025-12-29T23:41:52.034Z,m,0.71,3.76,4,6,269,1.01,211
2025-12-29T23:41:52.035Z,m,0.71,3.76,4,6,269,1.01,211
2025-12-29T23:41:52.679Z,m,0.71,3.76,4,6,298,1.12,211
2025-12-29T23:41:52.679Z,m,0.71,3.76,4,6,298,1.12,211
2025-12-29T23:41:53.323Z,m,0.73,3.76,4,6,279,1.05,211
2025-12-29T23:41:53.323Z,m,0.73,3.76,4,6,279,1.05,211
2025-12-29T23:41:53.966Z,m,0.76,3.76,4,6,285,1.07,211
2025-12-29T23:41:53.967Z,m,0.76,3.76,4,6,285,1.07,211
2025-12-29T23:41:54.611Z,m,0.81,3.76,4,6,267,1,211
2025-12-29T23:41:54.610Z,m,0.81,3.76,4,6,267,1,211
2025-12-29T23:41:55.254Z,m,0.83,3.76,4,6,255,0.96,211
2025-12-29T23:41:55.255Z,m,0.83,3.76,4,6,255,0.96,211
2025-12-29T23:41:55.898Z,m,0.9,3.76,4,6,289,1.09,211
2025-12-29T23:41:55.898Z,m,0.9,3.76,4,6,289,1.09,211
2025-12-29T23:41:56.542Z,m,1,3.76,4,6,269,1.01,211
2025-12-29T23:41:56.542Z,m,1,3.76,4,6,269,1.01,211
2025-12-29T23:41:57.187Z,m,1.08,3.76,4,6,260,0.98,211
2025-12-29T23:41:57.187Z,m,1.08,3.76,4,6,260,0.98,211
2025-12-29T23:41:57.831Z,m,0,3.76,4,6,256,0.96,211
2025-12-29T23:41:57.832Z,m,0,3.76,4,6,256,0.96,211
2025-12-29T23:41:58.474Z,m,0.68,3.76,4,6,273,1.03,211
2025-12-29T23:41:58.475Z,m,0.68,3.76,4,6,273,1.03,211
2025-12-29T23:41:59.118Z,m,0.68,3.76,4,6,299,1.12,211
2025-12-29T23:41:59.119Z,m,0.68,3.76,4,6,299,1.12,211
2025-12-29T23:41:59.834Z,m,0.68,3.76,4,6,260,0.98,211
2025-12-29T23:41:59.834Z,m,0.68,3.76,4,6,260,0.98,211
2025-12-29T23:42:00.407Z,m,0.71,3.76,4,6,270,1.02,211
2025-12-29T23:42:00.407Z,m,0.71,3.76,4,6,270,1.02,211
2025-12-29T23:42:01.050Z,m,0.71,3.76,4,6,264,0.99,211
2025-12-29T23:42:01.050Z,m,0.71,3.76,4,6,264,0.99,211
2025-12-29T23:42:01.695Z,m,0.76,3.76,4,6,274,1.03,211
2025-12-29T23:42:01.695Z,m,0.76,3.76,4,6,274,1.03,211
2025-12-29T23:42:02.339Z,m,0.76,3.76,4,6,260,0.98,211
2025-12-29T23:42:02.339Z,m,0.76,3.76,4,6,260,0.98,211
2025-12-29T23:42:02.983Z,m,0.83,3.76,4,6,262,0.99,211
2025-12-29T23:42:02.983Z,m,0.83,3.76,4,6,262,0.99,211
2025-12-29T23:42:03.627Z,m,0.88,3.76,4,6,251,0.94,211
2025-12-29T23:42:03.627Z,m,0.88,3.76,4,6,251,0.94,211
2025-12-29T23:42:04.271Z,m,0.95,3.76,4,6,255,0.96,211
2025-12-29T23:42:04.271Z,m,0.95,3.76,4,6,255,0.96,211
2025-12-29T23:42:04.915Z,m,1.03,3.76,4,6,259,0.97,211
2025-12-29T23:42:04.915Z,m,1.03,3.76,4,6,259,0.97,211
2025-12-29T23:42:05.559Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:42:05.559Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:42:06.203Z,m,0.12,3.76,4,6,287,1.08,211
2025-12-29T23:42:06.203Z,m,0.12,3.76,4,6,287,1.08,211
2025-12-29T23:42:06.847Z,m,0.68,3.76,4,6,257,0.97,211
2025-12-29T23:42:06.847Z,m,0.68,3.76,4,6,257,0.97,211
2025-12-29T23:42:07.491Z,m,0.66,3.76,4,6,276,1.04,211
2025-12-29T23:42:07.491Z,m,0.66,3.76,4,6,276,1.04,211
2025-12-29T23:42:08.166Z,m,0.68,3.76,4,6,284,1.07,211
2025-12-29T23:42:08.167Z,m,0.68,3.76,4,6,284,1.07,211
2025-12-29T23:42:08.779Z,m,0.71,3.76,4,6,276,1.04,211
2025-12-29T23:42:08.779Z,m,0.71,3.76,4,6,276,1.04,211
2025-12-29T23:42:09.423Z,m,0.71,3.76,4,6,288,1.08,211
2025-12-29T23:42:09.423Z,m,0.71,3.76,4,6,288,1.08,211
2025-12-29T23:42:10.067Z,m,0.76,3.76,4,6,284,1.07,211
2025-12-29T23:42:10.067Z,m,0.76,3.76,4,6,284,1.07,211
2025-12-29T23:42:10.711Z,m,0.78,3.76,4,6,259,0.97,211
2025-12-29T23:42:10.711Z,m,0.78,3.76,4,6,259,0.97,211
2025-12-29T23:42:11.355Z,m,0.83,3.76,4,6,273,1.03,211
2025-12-29T23:42:11.355Z,m,0.83,3.76,4,6,273,1.03,211
2025-12-29T23:42:11.999Z,m,0.88,3.76,4,6,288,1.08,211
2025-12-29T23:42:11.999Z,m,0.88,3.76,4,6,288,1.08,211
2025-12-29T23:42:12.643Z,m,0.95,3.76,4,6,273,1.03,211
2025-12-29T23:42:12.643Z,m,0.95,3.76,4,6,273,1.03,211
2025-12-29T23:42:13.287Z,m,1.08,3.76,4,6,269,1.01,211
2025-12-29T23:42:13.287Z,m,1.08,3.76,4,6,269,1.01,211
2025-12-29T23:42:13.931Z,m,0,3.76,4,6,261,0.98,211
2025-12-29T23:42:13.931Z,m,0,3.76,4,6,261,0.98,211
2025-12-29T23:42:14.575Z,m,0.12,3.76,4,6,260,0.98,211
2025-12-29T23:42:14.575Z,m,0.12,3.76,4,6,260,0.98,211
2025-12-29T23:42:15.219Z,m,0.68,3.76,4,6,268,1.01,211
2025-12-29T23:42:15.219Z,m,0.68,3.76,4,6,268,1.01,211
2025-12-29T23:42:15.863Z,m,0.68,3.76,4,6,293,1.1,211
2025-12-29T23:42:15.863Z,m,0.68,3.76,4,6,293,1.1,211
2025-12-29T23:42:16.507Z,m,0.71,3.76,4,6,264,0.99,211
2025-12-29T23:42:16.507Z,m,0.71,3.76,4,6,264,0.99,211
2025-12-29T23:42:17.151Z,m,0.71,3.76,4,6,288,1.08,211
2025-12-29T23:42:17.151Z,m,0.71,3.76,4,6,288,1.08,211
2025-12-29T23:42:17.795Z,m,0.73,3.76,4,6,295,1.11,211
2025-12-29T23:42:17.795Z,m,0.73,3.76,4,6,295,1.11,211
2025-12-29T23:42:18.439Z,m,0.73,3.76,4,6,251,0.94,211
2025-12-29T23:42:18.439Z,m,0.73,3.76,4,6,251,0.94,211
2025-12-29T23:42:19.083Z,m,0.78,3.76,4,6,299,1.12,211
2025-12-29T23:42:19.083Z,m,0.78,3.76,4,6,299,1.12,211
